ticker,from_date,to_date,from_direction,to_direction,transition_changed
XLV,2025-08-22,2025-08-29,LH/LL,LH/LL,False
XLV,2025-08-29,2025-09-05,LH/LL,TRANSITION,True
XLV,2025-09-05,2025-09-12,TRANSITION,TRANSITION,False
XLV,2025-09-12,2025-09-19,TRANSITION,TRANSITION,False
XLV,2025-09-19,2025-09-26,TRANSITION,TRANSITION,False
XLV,2025-09-26,2025-10-03,TRANSITION,TRANSITION,False
XLV,2025-10-03,2025-10-10,TRANSITION,TRANSITION,False
XLV,2025-10-10,2025-10-17,TRANSITION,TRANSITION,False
XLV,2025-10-17,2025-10-24,TRANSITION,HH/HL,True
XLV,2025-10-24,2025-10-31,HH/HL,HH/HL,False
XLV,2025-10-31,2025-11-07,HH/HL,HH/HL,False
XLV,2025-11-07,2025-11-14,HH/HL,HH/HL,False
XLV,2025-11-14,2025-11-21,HH/HL,TRANSITION,True
XLV,2025-11-21,2025-11-28,TRANSITION,HH/HL,True
XLV,2025-11-28,2025-12-05,HH/HL,HH/HL,False
XLV,2025-12-05,2025-12-12,HH/HL,HH/HL,False
XLV,2025-12-12,2025-12-19,HH/HL,TRANSITION,True
XLV,2025-12-19,2025-12-26,TRANSITION,TRANSITION,False
XLV,2025-12-26,2026-01-02,TRANSITION,TRANSITION,False
XLV,2026-01-02,2026-01-09,TRANSITION,TRANSITION,False
XLV,2026-01-09,2026-01-16,TRANSITION,TRANSITION,False
XLV,2026-01-16,2026-01-23,TRANSITION,HH/HL,True
XLV,2026-01-23,2026-01-30,HH/HL,TRANSITION,True
XLV,2026-01-30,2026-02-06,TRANSITION,TRANSITION,False
XLV,2026-02-06,2026-02-13,TRANSITION,TRANSITION,False
XLV,2026-02-13,2026-02-20,TRANSITION,TRANSITION,False
XLV,2026-02-20,2026-02-27,TRANSITION,HH/HL,True
XLV,2026-02-27,2026-03-06,HH/HL,HH/HL,False
XLV,2026-03-06,2026-03-13,HH/HL,HH/HL,False
XLV,2026-03-13,2026-03-20,HH/HL,TRANSITION,True
XLV,2026-03-20,2026-03-27,TRANSITION,LH/LL,True
XLV,2026-03-27,2026-04-03,LH/LL,LH/LL,False
XLV,2026-04-03,2026-04-10,LH/LL,LH/LL,False
XLV,2026-04-10,2026-04-17,LH/LL,LH/LL,False
XLY,2010-02-26,2010-03-05,HH/HL,HH/HL,False
XLY,2010-03-05,2010-03-12,HH/HL,HH/HL,False
XLY,2010-03-12,2010-03-19,HH/HL,HH/HL,False
XLY,2010-03-19,2010-03-26,HH/HL,HH/HL,False
XLY,2010-03-26,2010-04-02,HH/HL,HH/HL,False
XLY,2010-04-02,2010-04-09,HH/HL,HH/HL,False
XLY,2010-04-09,2010-04-16,HH/HL,HH/HL,False
XLY,2010-04-16,2010-04-23,HH/HL,HH/HL,False
XLY,2010-04-23,2010-04-30,HH/HL,HH/HL,False
XLY,2010-04-30,2010-05-07,HH/HL,HH/HL,False
XLY,2010-05-07,2010-05-14,HH/HL,HH/HL,False
XLY,2010-05-14,2010-05-21,HH/HL,HH/HL,False
XLY,2010-05-21,2010-05-28,HH/HL,HH/HL,False
XLY,2010-05-28,2010-06-04,HH/HL,HH/HL,False
XLY,2010-06-04,2010-06-11,HH/HL,HH/HL,False
XLY,2010-06-11,2010-06-18,HH/HL,HH/HL,False
XLY,2010-06-18,2010-06-25,HH/HL,LH/LL,True
XLY,2010-06-25,2010-07-02,LH/LL,LH/LL,False
XLY,2010-07-02,2010-07-09,LH/LL,LH/LL,False
XLY,2010-07-09,2010-07-16,LH/LL,LH/LL,False
XLY,2010-07-16,2010-07-23,LH/LL,LH/LL,False
XLY,2010-07-23,2010-07-30,LH/LL,LH/LL,False
XLY,2010-07-30,2010-08-06,LH/LL,LH/LL,False
XLY,2010-08-06,2010-08-13,LH/LL,HH/HL,True
XLY,2010-08-13,2010-08-20,HH/HL,HH/HL,False
XLY,2010-08-20,2010-08-27,HH/HL,HH/HL,False
XLY,2010-08-27,2010-09-03,HH/HL,HH/HL,False
XLY,2010-09-03,2010-09-10,HH/HL,HH/HL,False
XLY,2010-09-10,2010-09-17,HH/HL,HH/HL,False
XLY,2010-09-17,2010-09-24,HH/HL,HH/HL,False
XLY,2010-09-24,2010-10-01,HH/HL,HH/HL,False
XLY,2010-10-01,2010-10-08,HH/HL,HH/HL,False
XLY,2010-10-08,2010-10-15,HH/HL,HH/HL,False
XLY,2010-10-15,2010-10-22,HH/HL,HH/HL,False
XLY,2010-10-22,2010-10-29,HH/HL,HH/HL,False
XLY,2010-10-29,2010-11-05,HH/HL,HH/HL,False
XLY,2010-11-05,2010-11-12,HH/HL,HH/HL,False
XLY,2010-11-12,2010-11-19,HH/HL,HH/HL,False
XLY,2010-11-19,2010-11-26,HH/HL,HH/HL,False
XLY,2010-11-26,2010-12-03,HH/HL,HH/HL,False
XLY,2010-12-03,2010-12-10,HH/HL,HH/HL,False
XLY,2010-12-10,2010-12-17,HH/HL,HH/HL,False
XLY,2010-12-17,2010-12-24,HH/HL,TRANSITION,True
XLY,2010-12-24,2010-12-31,TRANSITION,LH/LL,True
XLY,2010-12-31,2011-01-07,LH/LL,LH/LL,False
XLY,2011-01-07,2011-01-14,LH/LL,LH/LL,False
XLY,2011-01-14,2011-01-21,LH/LL,LH/LL,False
XLY,2011-01-21,2011-01-28,LH/LL,LH/LL,False
XLY,2011-01-28,2011-02-04,LH/LL,LH/LL,False
XLY,2011-02-04,2011-02-11,LH/LL,LH/LL,False
XLY,2011-02-11,2011-02-18,LH/LL,LH/LL,False
XLY,2011-02-18,2011-02-25,LH/LL,HH/HL,True
XLY,2011-02-25,2011-03-04,HH/HL,HH/HL,False
XLY,2011-03-04,2011-03-11,HH/HL,HH/HL,False
XLY,2011-03-11,2011-03-18,HH/HL,HH/HL,False
XLY,2011-03-18,2011-03-25,HH/HL,HH/HL,False
XLY,2011-03-25,2011-04-01,HH/HL,TRANSITION,True
XLY,2011-04-01,2011-04-08,TRANSITION,LH/LL,True
XLY,2011-04-08,2011-04-15,LH/LL,LH/LL,False
XLY,2011-04-15,2011-04-22,LH/LL,LH/LL,False
XLY,2011-04-22,2011-04-29,LH/LL,LH/LL,False
XLY,2011-04-29,2011-05-06,LH/LL,HH/HL,True
XLY,2011-05-06,2011-05-13,HH/HL,HH/HL,False
XLY,2011-05-13,2011-05-20,HH/HL,HH/HL,False
XLY,2011-05-20,2011-05-27,HH/HL,HH/HL,False
XLY,2011-05-27,2011-06-03,HH/HL,HH/HL,False
XLY,2011-06-03,2011-06-10,HH/HL,LH/LL,True
XLY,2011-06-10,2011-06-17,LH/LL,LH/LL,False
XLY,2011-06-17,2011-06-24,LH/LL,TRANSITION,True
XLY,2011-06-24,2011-07-01,TRANSITION,TRANSITION,False
XLY,2011-07-01,2011-07-08,TRANSITION,HH/HL,True
XLY,2011-07-08,2011-07-15,HH/HL,HH/HL,False
XLY,2011-07-15,2011-07-22,HH/HL,HH/HL,False
XLY,2011-07-22,2011-07-29,HH/HL,HH/HL,False
XLY,2011-07-29,2011-08-05,HH/HL,TRANSITION,True
XLY,2011-08-05,2011-08-12,TRANSITION,LH/LL,True
XLY,2011-08-12,2011-08-19,LH/LL,LH/LL,False
XLY,2011-08-19,2011-08-26,LH/LL,LH/LL,False
XLY,2011-08-26,2011-09-02,LH/LL,LH/LL,False
XLY,2011-09-02,2011-09-09,LH/LL,LH/LL,False
XLY,2011-09-09,2011-09-16,LH/LL,HH/HL,True
XLY,2011-09-16,2011-09-23,HH/HL,HH/HL,False
XLY,2011-09-23,2011-09-30,HH/HL,HH/HL,False
XLY,2011-09-30,2011-10-07,HH/HL,HH/HL,False
XLY,2011-10-07,2011-10-14,HH/HL,HH/HL,False
XLY,2011-10-14,2011-10-21,HH/HL,HH/HL,False
XLY,2011-10-21,2011-10-28,HH/HL,HH/HL,False
XLY,2011-10-28,2011-11-04,HH/HL,HH/HL,False
XLY,2011-11-04,2011-11-11,HH/HL,HH/HL,False
XLY,2011-11-11,2011-11-18,HH/HL,TRANSITION,True
XLY,2011-11-18,2011-11-25,TRANSITION,TRANSITION,False
XLY,2011-11-25,2011-12-02,TRANSITION,TRANSITION,False
XLY,2011-12-02,2011-12-09,TRANSITION,TRANSITION,False
XLY,2011-12-09,2011-12-16,TRANSITION,HH/HL,True
XLY,2011-12-16,2011-12-23,HH/HL,TRANSITION,True
XLY,2011-12-23,2011-12-30,TRANSITION,LH/LL,True
XLY,2011-12-30,2012-01-06,LH/LL,TRANSITION,True
XLY,2012-01-06,2012-01-13,TRANSITION,TRANSITION,False
XLY,2012-01-13,2012-01-20,TRANSITION,HH/HL,True
XLY,2012-01-20,2012-01-27,HH/HL,HH/HL,False
XLY,2012-01-27,2012-02-03,HH/HL,HH/HL,False
XLY,2012-02-03,2012-02-10,HH/HL,HH/HL,False
XLY,2012-02-10,2012-02-17,HH/HL,HH/HL,False
XLY,2012-02-17,2012-02-24,HH/HL,HH/HL,False
XLY,2012-02-24,2012-03-02,HH/HL,HH/HL,False
XLY,2012-03-02,2012-03-09,HH/HL,HH/HL,False
XLY,2012-03-09,2012-03-16,HH/HL,TRANSITION,True
XLY,2012-03-16,2012-03-23,TRANSITION,HH/HL,True
XLY,2012-03-23,2012-03-30,HH/HL,HH/HL,False
XLY,2012-03-30,2012-04-06,HH/HL,HH/HL,False
XLY,2012-04-06,2012-04-13,HH/HL,HH/HL,False
XLY,2012-04-13,2012-04-20,HH/HL,HH/HL,False
XLY,2012-04-20,2012-04-27,HH/HL,HH/HL,False
XLY,2012-04-27,2012-05-04,HH/HL,HH/HL,False
XLY,2012-05-04,2012-05-11,HH/HL,HH/HL,False
XLY,2012-05-11,2012-05-18,HH/HL,HH/HL,False
XLY,2012-05-18,2012-05-25,HH/HL,HH/HL,False
XLY,2012-05-25,2012-06-01,HH/HL,TRANSITION,True
XLY,2012-06-01,2012-06-08,TRANSITION,TRANSITION,False
XLY,2012-06-08,2012-06-15,TRANSITION,LH/LL,True
XLY,2012-06-15,2012-06-22,LH/LL,LH/LL,False
XLY,2012-06-22,2012-06-29,LH/LL,LH/LL,False
XLY,2012-06-29,2012-07-06,LH/LL,LH/LL,False
XLY,2012-07-06,2012-07-13,LH/LL,LH/LL,False
XLY,2012-07-13,2012-07-20,LH/LL,LH/LL,False
XLY,2012-07-20,2012-07-27,LH/LL,LH/LL,False
XLY,2012-07-27,2012-08-03,LH/LL,LH/LL,False
XLY,2012-08-03,2012-08-10,LH/LL,LH/LL,False
XLY,2012-08-10,2012-08-17,LH/LL,LH/LL,False
XLY,2012-08-17,2012-08-24,LH/LL,LH/LL,False
XLY,2012-08-24,2012-08-31,LH/LL,TRANSITION,True
XLY,2012-08-31,2012-09-07,TRANSITION,HH/HL,True
XLY,2012-09-07,2012-09-14,HH/HL,HH/HL,False
XLY,2012-09-14,2012-09-21,HH/HL,HH/HL,False
XLY,2012-09-21,2012-09-28,HH/HL,HH/HL,False
XLY,2012-09-28,2012-10-05,HH/HL,HH/HL,False
XLY,2012-10-05,2012-10-12,HH/HL,HH/HL,False
XLY,2012-10-12,2012-10-19,HH/HL,TRANSITION,True
XLY,2012-10-19,2012-10-26,TRANSITION,LH/LL,True
XLY,2012-10-26,2012-11-02,LH/LL,TRANSITION,True
XLY,2012-11-02,2012-11-09,TRANSITION,HH/HL,True
XLY,2012-11-09,2012-11-16,HH/HL,HH/HL,False
XLY,2012-11-16,2012-11-23,HH/HL,HH/HL,False
XLY,2012-11-23,2012-11-30,HH/HL,HH/HL,False
XLY,2012-11-30,2012-12-07,HH/HL,HH/HL,False
XLY,2012-12-07,2012-12-14,HH/HL,HH/HL,False
XLY,2012-12-14,2012-12-21,HH/HL,HH/HL,False
XLY,2012-12-21,2012-12-28,HH/HL,TRANSITION,True
XLY,2012-12-28,2013-01-04,TRANSITION,LH/LL,True
XLY,2013-01-04,2013-01-11,LH/LL,TRANSITION,True
XLY,2013-01-11,2013-01-18,TRANSITION,HH/HL,True
XLY,2013-01-18,2013-01-25,HH/HL,HH/HL,False
XLY,2013-01-25,2013-02-01,HH/HL,HH/HL,False
XLY,2013-02-01,2013-02-08,HH/HL,HH/HL,False
XLY,2013-02-08,2013-02-15,HH/HL,HH/HL,False
XLY,2013-02-15,2013-02-22,HH/HL,LH/LL,True
XLY,2013-02-22,2013-03-01,LH/LL,LH/LL,False
XLY,2013-03-01,2013-03-08,LH/LL,LH/LL,False
XLY,2013-03-08,2013-03-15,LH/LL,LH/LL,False
XLY,2013-03-15,2013-03-22,LH/LL,HH/HL,True
XLY,2013-03-22,2013-03-29,HH/HL,HH/HL,False
XLY,2013-03-29,2013-04-05,HH/HL,TRANSITION,True
XLY,2013-04-05,2013-04-12,TRANSITION,HH/HL,True
XLY,2013-04-12,2013-04-19,HH/HL,HH/HL,False
XLY,2013-04-19,2013-04-26,HH/HL,HH/HL,False
XLY,2013-04-26,2013-05-03,HH/HL,HH/HL,False
XLY,2013-05-03,2013-05-10,HH/HL,HH/HL,False
XLY,2013-05-10,2013-05-17,HH/HL,HH/HL,False
XLY,2013-05-17,2013-05-24,HH/HL,HH/HL,False
XLY,2013-05-24,2013-05-31,HH/HL,HH/HL,False
XLY,2013-05-31,2013-06-07,HH/HL,TRANSITION,True
XLY,2013-06-07,2013-06-14,TRANSITION,TRANSITION,False
XLY,2013-06-14,2013-06-21,TRANSITION,LH/LL,True
XLY,2013-06-21,2013-06-28,LH/LL,HH/HL,True
XLY,2013-06-28,2013-07-05,HH/HL,HH/HL,False
XLY,2013-07-05,2013-07-12,HH/HL,HH/HL,False
XLY,2013-07-12,2013-07-19,HH/HL,HH/HL,False
XLY,2013-07-19,2013-07-26,HH/HL,HH/HL,False
XLY,2013-07-26,2013-08-02,HH/HL,HH/HL,False
XLY,2013-08-02,2013-08-09,HH/HL,TRANSITION,True
XLY,2013-08-09,2013-08-16,TRANSITION,LH/LL,True
XLY,2013-08-16,2013-08-23,LH/LL,LH/LL,False
XLY,2013-08-23,2013-08-30,LH/LL,LH/LL,False
XLY,2013-08-30,2013-09-06,LH/LL,LH/LL,False
XLY,2013-09-06,2013-09-13,LH/LL,HH/HL,True
XLY,2013-09-13,2013-09-20,HH/HL,HH/HL,False
XLY,2013-09-20,2013-09-27,HH/HL,HH/HL,False
XLY,2013-09-27,2013-10-04,HH/HL,HH/HL,False
XLY,2013-10-04,2013-10-11,HH/HL,HH/HL,False
XLY,2013-10-11,2013-10-18,HH/HL,HH/HL,False
XLY,2013-10-18,2013-10-25,HH/HL,HH/HL,False
XLY,2013-10-25,2013-11-01,HH/HL,LH/LL,True
XLY,2013-11-01,2013-11-08,LH/LL,LH/LL,False
XLY,2013-11-08,2013-11-15,LH/LL,TRANSITION,True
XLY,2013-11-15,2013-11-22,TRANSITION,TRANSITION,False
XLY,2013-11-22,2013-11-29,TRANSITION,HH/HL,True
XLY,2013-11-29,2013-12-06,HH/HL,HH/HL,False
XLY,2013-12-06,2013-12-13,HH/HL,HH/HL,False
XLY,2013-12-13,2013-12-20,HH/HL,HH/HL,False
XLY,2013-12-20,2013-12-27,HH/HL,TRANSITION,True
XLY,2013-12-27,2014-01-03,TRANSITION,TRANSITION,False
XLY,2014-01-03,2014-01-10,TRANSITION,TRANSITION,False
XLY,2014-01-10,2014-01-17,TRANSITION,LH/LL,True
XLY,2014-01-17,2014-01-24,LH/LL,TRANSITION,True
XLY,2014-01-24,2014-01-31,TRANSITION,LH/LL,True
XLY,2014-01-31,2014-02-07,LH/LL,LH/LL,False
XLY,2014-02-07,2014-02-14,LH/LL,LH/LL,False
XLY,2014-02-14,2014-02-21,LH/LL,LH/LL,False
XLY,2014-02-21,2014-02-28,LH/LL,TRANSITION,True
XLY,2014-02-28,2014-03-07,TRANSITION,HH/HL,True
XLY,2014-03-07,2014-03-14,HH/HL,HH/HL,False
XLY,2014-03-14,2014-03-21,HH/HL,TRANSITION,True
XLY,2014-03-21,2014-03-28,TRANSITION,LH/LL,True
XLY,2014-03-28,2014-04-04,LH/LL,LH/LL,False
XLY,2014-04-04,2014-04-11,LH/LL,LH/LL,False
XLY,2014-04-11,2014-04-18,LH/LL,LH/LL,False
XLY,2014-04-18,2014-04-25,LH/LL,LH/LL,False
XLY,2014-04-25,2014-05-02,LH/LL,LH/LL,False
XLY,2014-05-02,2014-05-09,LH/LL,LH/LL,False
XLY,2014-05-09,2014-05-16,LH/LL,LH/LL,False
XLY,2014-05-16,2014-05-23,LH/LL,LH/LL,False
XLY,2014-05-23,2014-05-30,LH/LL,LH/LL,False
XLY,2014-05-30,2014-06-06,LH/LL,TRANSITION,True
XLY,2014-06-06,2014-06-13,TRANSITION,TRANSITION,False
XLY,2014-06-13,2014-06-20,TRANSITION,TRANSITION,False
XLY,2014-06-20,2014-06-27,TRANSITION,TRANSITION,False
XLY,2014-06-27,2014-07-04,TRANSITION,TRANSITION,False
XLY,2014-07-04,2014-07-11,TRANSITION,TRANSITION,False
XLY,2014-07-11,2014-07-18,TRANSITION,HH/HL,True
XLY,2014-07-18,2014-07-25,HH/HL,HH/HL,False
XLY,2014-07-25,2014-08-01,HH/HL,TRANSITION,True
XLY,2014-08-01,2014-08-08,TRANSITION,TRANSITION,False
XLY,2014-08-08,2014-08-15,TRANSITION,LH/LL,True
XLY,2014-08-15,2014-08-22,LH/LL,HH/HL,True
XLY,2014-08-22,2014-08-29,HH/HL,HH/HL,False
XLY,2014-08-29,2014-09-05,HH/HL,HH/HL,False
XLY,2014-09-05,2014-09-12,HH/HL,HH/HL,False
XLY,2014-09-12,2014-09-19,HH/HL,LH/LL,True
XLY,2014-09-19,2014-09-26,LH/LL,LH/LL,False
XLY,2014-09-26,2014-10-03,LH/LL,LH/LL,False
XLY,2014-10-03,2014-10-10,LH/LL,LH/LL,False
XLY,2014-10-10,2014-10-17,LH/LL,LH/LL,False
XLY,2014-10-17,2014-10-24,LH/LL,LH/LL,False
XLY,2014-10-24,2014-10-31,LH/LL,LH/LL,False
XLY,2014-10-31,2014-11-07,LH/LL,LH/LL,False
XLY,2014-11-07,2014-11-14,LH/LL,LH/LL,False
XLY,2014-11-14,2014-11-21,LH/LL,LH/LL,False
XLY,2014-11-21,2014-11-28,LH/LL,TRANSITION,True
XLY,2014-11-28,2014-12-05,TRANSITION,HH/HL,True
XLY,2014-12-05,2014-12-12,HH/HL,HH/HL,False
XLY,2014-12-12,2014-12-19,HH/HL,HH/HL,False
XLY,2014-12-19,2014-12-26,HH/HL,HH/HL,False
XLY,2014-12-26,2015-01-02,HH/HL,HH/HL,False
XLY,2015-01-02,2015-01-09,HH/HL,TRANSITION,True
XLY,2015-01-09,2015-01-16,TRANSITION,TRANSITION,False
XLY,2015-01-16,2015-01-23,TRANSITION,TRANSITION,False
XLY,2015-01-23,2015-01-30,TRANSITION,HH/HL,True
XLY,2015-01-30,2015-02-06,HH/HL,HH/HL,False
XLY,2015-02-06,2015-02-13,HH/HL,HH/HL,False
XLY,2015-02-13,2015-02-20,HH/HL,HH/HL,False
XLY,2015-02-20,2015-02-27,HH/HL,HH/HL,False
XLY,2015-02-27,2015-03-06,HH/HL,HH/HL,False
XLY,2015-03-06,2015-03-13,HH/HL,HH/HL,False
XLY,2015-03-13,2015-03-20,HH/HL,HH/HL,False
XLY,2015-03-20,2015-03-27,HH/HL,HH/HL,False
XLY,2015-03-27,2015-04-03,HH/HL,HH/HL,False
XLY,2015-04-03,2015-04-10,HH/HL,HH/HL,False
XLY,2015-04-10,2015-04-17,HH/HL,HH/HL,False
XLY,2015-04-17,2015-04-24,HH/HL,TRANSITION,True
XLY,2015-04-24,2015-05-01,TRANSITION,TRANSITION,False
XLY,2015-05-01,2015-05-08,TRANSITION,TRANSITION,False
XLY,2015-05-08,2015-05-15,TRANSITION,TRANSITION,False
XLY,2015-05-15,2015-05-22,TRANSITION,LH/LL,True
XLY,2015-05-22,2015-05-29,LH/LL,LH/LL,False
XLY,2015-05-29,2015-06-05,LH/LL,LH/LL,False
XLY,2015-06-05,2015-06-12,LH/LL,TRANSITION,True
XLY,2015-06-12,2015-06-19,TRANSITION,HH/HL,True
XLY,2015-06-19,2015-06-26,HH/HL,HH/HL,False
XLY,2015-06-26,2015-07-03,HH/HL,HH/HL,False
XLY,2015-07-03,2015-07-10,HH/HL,HH/HL,False
XLY,2015-07-10,2015-07-17,HH/HL,HH/HL,False
XLY,2015-07-17,2015-07-24,HH/HL,HH/HL,False
XLY,2015-07-24,2015-07-31,HH/HL,HH/HL,False
XLY,2015-07-31,2015-08-07,HH/HL,HH/HL,False
XLY,2015-08-07,2015-08-14,HH/HL,HH/HL,False
XLY,2015-08-14,2015-08-21,HH/HL,HH/HL,False
XLY,2015-08-21,2015-08-28,HH/HL,TRANSITION,True
XLY,2015-08-28,2015-09-04,TRANSITION,HH/HL,True
XLY,2015-09-04,2015-09-11,HH/HL,HH/HL,False
XLY,2015-09-11,2015-09-18,HH/HL,HH/HL,False
XLY,2015-09-18,2015-09-25,HH/HL,HH/HL,False
XLY,2015-09-25,2015-10-02,HH/HL,HH/HL,False
XLY,2015-10-02,2015-10-09,HH/HL,HH/HL,False
XLY,2015-10-09,2015-10-16,HH/HL,HH/HL,False
XLY,2015-10-16,2015-10-23,HH/HL,TRANSITION,True
XLY,2015-10-23,2015-10-30,TRANSITION,TRANSITION,False
XLY,2015-10-30,2015-11-06,TRANSITION,TRANSITION,False
XLY,2015-11-06,2015-11-13,TRANSITION,TRANSITION,False
XLY,2015-11-13,2015-11-20,TRANSITION,HH/HL,True
XLY,2015-11-20,2015-11-27,HH/HL,TRANSITION,True
XLY,2015-11-27,2015-12-04,TRANSITION,TRANSITION,False
XLY,2015-12-04,2015-12-11,TRANSITION,TRANSITION,False
XLY,2015-12-11,2015-12-18,TRANSITION,TRANSITION,False
XLY,2015-12-18,2015-12-25,TRANSITION,LH/LL,True
XLY,2015-12-25,2016-01-01,LH/LL,LH/LL,False
XLY,2016-01-01,2016-01-08,LH/LL,LH/LL,False
XLY,2016-01-08,2016-01-15,LH/LL,LH/LL,False
XLY,2016-01-15,2016-01-22,LH/LL,LH/LL,False
XLY,2016-01-22,2016-01-29,LH/LL,LH/LL,False
XLY,2016-01-29,2016-02-05,LH/LL,LH/LL,False
XLY,2016-02-05,2016-02-12,LH/LL,TRANSITION,True
XLY,2016-02-12,2016-02-19,TRANSITION,LH/LL,True
XLY,2016-02-19,2016-02-26,LH/LL,LH/LL,False
XLY,2016-02-26,2016-03-04,LH/LL,TRANSITION,True
XLY,2016-03-04,2016-03-11,TRANSITION,TRANSITION,False
XLY,2016-03-11,2016-03-18,TRANSITION,HH/HL,True
XLY,2016-03-18,2016-03-25,HH/HL,TRANSITION,True
XLY,2016-03-25,2016-04-01,TRANSITION,TRANSITION,False
XLY,2016-04-01,2016-04-08,TRANSITION,TRANSITION,False
XLY,2016-04-08,2016-04-15,TRANSITION,LH/LL,True
XLY,2016-04-15,2016-04-22,LH/LL,TRANSITION,True
XLY,2016-04-22,2016-04-29,TRANSITION,LH/LL,True
XLY,2016-04-29,2016-05-06,LH/LL,TRANSITION,True
XLY,2016-05-06,2016-05-13,TRANSITION,TRANSITION,False
XLY,2016-05-13,2016-05-20,TRANSITION,TRANSITION,False
XLY,2016-05-20,2016-05-27,TRANSITION,TRANSITION,False
XLY,2016-05-27,2016-06-03,TRANSITION,LH/LL,True
XLY,2016-06-03,2016-06-10,LH/LL,LH/LL,False
XLY,2016-06-10,2016-06-17,LH/LL,LH/LL,False
XLY,2016-06-17,2016-06-24,LH/LL,LH/LL,False
XLY,2016-06-24,2016-07-01,LH/LL,LH/LL,False
XLY,2016-07-01,2016-07-08,LH/LL,HH/HL,True
XLY,2016-07-08,2016-07-15,HH/HL,HH/HL,False
XLY,2016-07-15,2016-07-22,HH/HL,HH/HL,False
XLY,2016-07-22,2016-07-29,HH/HL,HH/HL,False
XLY,2016-07-29,2016-08-05,HH/HL,LH/LL,True
XLY,2016-08-05,2016-08-12,LH/LL,LH/LL,False
XLY,2016-08-12,2016-08-19,LH/LL,LH/LL,False
XLY,2016-08-19,2016-08-26,LH/LL,LH/LL,False
XLY,2016-08-26,2016-09-02,LH/LL,LH/LL,False
XLY,2016-09-02,2016-09-09,LH/LL,LH/LL,False
XLY,2016-09-09,2016-09-16,LH/LL,LH/LL,False
XLY,2016-09-16,2016-09-23,LH/LL,LH/LL,False
XLY,2016-09-23,2016-09-30,LH/LL,LH/LL,False
XLY,2016-09-30,2016-10-07,LH/LL,LH/LL,False
XLY,2016-10-07,2016-10-14,LH/LL,TRANSITION,True
XLY,2016-10-14,2016-10-21,TRANSITION,HH/HL,True
XLY,2016-10-21,2016-10-28,HH/HL,TRANSITION,True
XLY,2016-10-28,2016-11-04,TRANSITION,TRANSITION,False
XLY,2016-11-04,2016-11-11,TRANSITION,TRANSITION,False
XLY,2016-11-11,2016-11-18,TRANSITION,LH/LL,True
XLY,2016-11-18,2016-11-25,LH/LL,HH/HL,True
XLY,2016-11-25,2016-12-02,HH/HL,HH/HL,False
XLY,2016-12-02,2016-12-09,HH/HL,HH/HL,False
XLY,2016-12-09,2016-12-16,HH/HL,HH/HL,False
XLY,2016-12-16,2016-12-23,HH/HL,LH/LL,True
XLY,2016-12-23,2016-12-30,LH/LL,LH/LL,False
XLY,2016-12-30,2017-01-06,LH/LL,LH/LL,False
XLY,2017-01-06,2017-01-13,LH/LL,LH/LL,False
XLY,2017-01-13,2017-01-20,LH/LL,LH/LL,False
XLY,2017-01-20,2017-01-27,LH/LL,TRANSITION,True
XLY,2017-01-27,2017-02-03,TRANSITION,HH/HL,True
XLY,2017-02-03,2017-02-10,HH/HL,HH/HL,False
XLY,2017-02-10,2017-02-17,HH/HL,HH/HL,False
XLY,2017-02-17,2017-02-24,HH/HL,TRANSITION,True
XLY,2017-02-24,2017-03-03,TRANSITION,LH/LL,True
XLY,2017-03-03,2017-03-10,LH/LL,LH/LL,False
XLY,2017-03-10,2017-03-17,LH/LL,LH/LL,False
XLY,2017-03-17,2017-03-24,LH/LL,LH/LL,False
XLY,2017-03-24,2017-03-31,LH/LL,HH/HL,True
XLY,2017-03-31,2017-04-07,HH/HL,HH/HL,False
XLY,2017-04-07,2017-04-14,HH/HL,HH/HL,False
XLY,2017-04-14,2017-04-21,HH/HL,HH/HL,False
XLY,2017-04-21,2017-04-28,HH/HL,HH/HL,False
XLY,2017-04-28,2017-05-05,HH/HL,HH/HL,False
XLY,2017-05-05,2017-05-12,HH/HL,HH/HL,False
XLY,2017-05-12,2017-05-19,HH/HL,HH/HL,False
XLY,2017-05-19,2017-05-26,HH/HL,TRANSITION,True
XLY,2017-05-26,2017-06-02,TRANSITION,TRANSITION,False
XLY,2017-06-02,2017-06-09,TRANSITION,LH/LL,True
XLY,2017-06-09,2017-06-16,LH/LL,LH/LL,False
XLY,2017-06-16,2017-06-23,LH/LL,TRANSITION,True
XLY,2017-06-23,2017-06-30,TRANSITION,LH/LL,True
XLY,2017-06-30,2017-07-07,LH/LL,LH/LL,False
XLY,2017-07-07,2017-07-14,LH/LL,LH/LL,False
XLY,2017-07-14,2017-07-21,LH/LL,LH/LL,False
XLY,2017-07-21,2017-07-28,LH/LL,LH/LL,False
XLY,2017-07-28,2017-08-04,LH/LL,LH/LL,False
XLY,2017-08-04,2017-08-11,LH/LL,TRANSITION,True
XLY,2017-08-11,2017-08-18,TRANSITION,LH/LL,True
XLY,2017-08-18,2017-08-25,LH/LL,LH/LL,False
XLY,2017-08-25,2017-09-01,LH/LL,LH/LL,False
XLY,2017-09-01,2017-09-08,LH/LL,LH/LL,False
XLY,2017-09-08,2017-09-15,LH/LL,LH/LL,False
XLY,2017-09-15,2017-09-22,LH/LL,LH/LL,False
XLY,2017-09-22,2017-09-29,LH/LL,LH/LL,False
